STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
08,091,967600,4,1500000US080919676004,80919676004.0,4,BG,334763986,386435,"POLYGON ((-107.898751 38.029424, -107.896692 38.031597999999995, -107.896564 38.034752999999995, -107.893156 38.0392, -107.893332 38.0416, -107.891828 38.043563999999996, -107.888045 38.04539, -107.891356 38.048707, -107.891984 38.051355, -107.891999 38.057837, -107.893774 38.057742, -107.892926 38.072469999999996, -107.896714 38.086829, -107.892052 38.087011, -107.892346 38.09567, -107.8891 38.0949, -107.88497 38.09456, -107.88239 38.09402, -107.88087 38.0942, -107.87649 38.09831, -107.87255 38.09936, -107.87049 38.101009999999995, -107.86944 38.10326, -107.86399 38.111129999999996, -107.86414 38.11229, -107.86632 38.11474, -107.86686 38.11644, -107.86630000000001 38.11756, -107.86410000000001 38.11857, -107.86223 38.11826, -107.85799 38.11671, -107.85534 38.11633, -107.85385 38.116769999999995, -107.84969 38.119029999999995, -107.84217 38.121700000000004, -107.83698 38.12202, -107.83532 38.12264, -107.83392 38.12375, -107.83125 38.12703, -107.82837 38.12903, -107.82696 38.131009999999996, -107.82208 38.135979999999996, -107.81577 38.139939999999996, -107.81411 38.141929999999995, -107.81098 38.146879999999996, -107.80978 38.14946, -107.80909 38.15245, -107.80798 38.15547, -107.80618 38.15774, -107.80380000000001 38.158919999999995, -107.80033 38.159279999999995, -107.79253 38.15942, -107.78997 38.15923, -107.77438 38.1592, -107.77285 38.15903, -107.77155 38.15846, -107.768778 38.156251, -107.76815 38.15472, -107.76355 38.15124, -107.75631 38.15144, -107.75633 38.14944, -107.75488 38.14902, -107.754242 38.145368999999995, -107.75363899999999 38.144545, -107.75316 38.134609999999995, -107.75128 38.13436, -107.75035 38.13351, -107.749953 38.132518, -107.748687 38.132508, -107.748679 38.12507, -107.746788 38.120717, -107.744247 38.119119999999995, -107.736776 38.119078, -107.73440000000001 38.11907, -107.734356 38.113617999999995, -107.73414 38.11269, -107.73394 38.111979999999996, -107.733148 38.109660999999996, -107.731638 38.105412, -107.73238 38.10097, -107.729593 38.100971, -107.72039 38.100859, -107.719914 38.100083, -107.71944 38.097823, -107.71610000000001 38.09068, -107.71546 38.08999, -107.70884 38.08585, -107.70627999999999 38.08274, -107.70552 38.08188, -107.70315 38.08058, -107.70128 38.08136, -107.69712 38.0738, -107.695976 38.071149999999996, -107.69510000000001 38.06807, -107.69415 38.06669, -107.69060999999999 38.059309999999996, -107.68984 38.05525, -107.68782 38.054069999999996, -107.68644 38.05232, -107.68355 38.049769999999995, -107.682398 38.048223, -107.68194 38.04716, -107.681563 38.044123, -107.67767 38.03633, -107.67528 38.034819999999996, -107.67450000000001 38.03366, -107.67395 38.030300000000004, -107.67154 38.028929999999995, -107.67152 38.01949, -107.67204 38.01836, -107.67501 38.018409999999996, -107.67524 38.017649999999996, -107.67382 38.01795, -107.66904 38.01757, -107.66682 38.01884, -107.66629 38.0182, -107.667929 38.016923999999996, -107.66991 38.01692, -107.67057 38.01632, -107.66773 38.01484, -107.66642 38.013459999999995, -107.66333 38.01114, -107.66284 38.00787, -107.66185 38.00582, -107.66130000000001 38.00036, -107.65946 37.99959, -107.65914 37.99839, -107.65641 37.9938, -107.65239 37.989689999999996, -107.65077 37.9896, -107.64974 37.9885, -107.64988 37.98574, -107.65022 37.9846, -107.65247 37.98345, -107.65461 37.98153, -107.65455 37.980109999999996, -107.6558 37.97716, -107.65763 37.97597, -107.65792 37.9742, -107.65713 37.97175, -107.65981 37.968, -107.65873 37.96753, -107.65926 37.96633, -107.66139 37.96409, -107.66188 37.96288, -107.66208 37.95946, -107.66730000000001 37.9483, -107.66842 37.942879999999995, -107.66911 37.94141, -107.67123 37.93961, -107.674937 37.937959, -107.679959 37.935355, -107.68187 37.93394, -107.68566 37.931889999999996, -107.68797 37.93, -107.68993 37.92901, -107.69352 37.92462, -107.69495 37.925000000000004, -107.69551 37.92348, -107.69852 37.92197, -107.69794 37.92341, -107.70115 37.92241, -107.70097 37.92069, -107.702116 37.919227, -107.69962 37.91789, -107.70192 37.91656, -107.70038 37.91605, -107.70062 37.91515, -107.70226 37.91468, -107.70337 37.915639999999996, -107.70277 37.91167, -107.70583 37.910109999999996, -107.70636 37.90668, -107.70931 37.904129999999995, -107.70998 37.90177, -107.711963 37.898869999999995, -107.715768 37.897743, -107.716633 37.897088, -107.718794 37.897197, -107.720864 37.89742, -107.72325599999999 37.898828, -107.724408 37.898801999999996, -107.729562 37.902673, -107.732566 37.904233, -107.736659 37.904564, -107.738283 37.905432, -107.73668 37.907728, -107.736371 37.909504999999996, -107.735123 37.911291, -107.736951 37.914564999999996, -107.737494 37.917687, -107.733402 37.919914999999996, -107.733318 37.922063, -107.735563 37.924859, -107.733307 37.926947, -107.732787 37.929668, -107.735402 37.931940999999995, -107.738327 37.935291, -107.739148 37.939260999999995, -107.742407 37.940368, -107.743893 37.942043999999996, -107.744316 37.945797, -107.745859 37.94878, -107.747344 37.95023, -107.748897 37.953116, -107.755754 37.954646, -107.758891 37.95836, -107.76085499999999 37.959632, -107.763601 37.959209, -107.765783 37.960951, -107.768877 37.961726, -107.776062 37.962011, -107.77867499999999 37.960947999999995, -107.780412 37.961878999999996, -107.781572 37.963214, -107.782448 37.965734, -107.783592 37.966787, -107.785368 37.971012, -107.78918 37.975273, -107.787082 37.977205, -107.786848 37.97851, -107.788862 37.980613999999996, -107.791727 37.982355, -107.793309 37.985333, -107.793251 37.986415, -107.795469 37.98852, -107.79964 37.988264, -107.801896 37.986906, -107.804462 37.988651999999995, -107.808068 37.989278, -107.809797 37.990142999999996, -107.814321 37.990673, -107.815604 37.989394, -107.819481 37.989723999999995, -107.821943 37.988602, -107.824833 37.988163, -107.826006 37.988675, -107.829781 37.988963, -107.832678 37.990727, -107.836047 37.992213, -107.838174 37.992363, -107.843105 37.991653, -107.848715 37.992459, -107.849368 37.994427, -107.847682 37.997518, -107.844825 37.998498999999995, -107.841498 38.001129999999996, -107.842113 38.005668, -107.84446 38.005900000000004, -107.848909 38.008533, -107.851803 38.008238, -107.855784 38.008721, -107.857418 38.008357, -107.860993 38.008762999999995, -107.862419 38.00943, -107.86594 38.008012, -107.873568 38.006819, -107.874971 38.006896999999995, -107.878652 38.008232, -107.8833 38.007371, -107.88971599999999 38.011615, -107.891044 38.013531, -107.889335 38.017615, -107.891384 38.022537, -107.891098 38.02464, -107.895165 38.025732, -107.896424 38.025476, -107.900193 38.026249, -107.898751 38.029424))"
08,123,001006,3,1500000US081230010063,81230010063.0,3,BG,712787,0,"POLYGON ((-104.706278 40.384693, -104.701614 40.384673, -104.701624 40.385856, -104.69735 40.386117, -104.696873 40.386109, -104.69672 40.377372, -104.706305 40.377452999999996, -104.706278 40.384693))"
08,123,001006,1,1500000US081230010061,81230010061.0,1,BG,1424540,0,"POLYGON ((-104.715623 40.370343, -104.715627 40.377511999999996, -104.715628 40.377572, -104.706305 40.377452999999996, -104.69672 40.377372, -104.693546 40.377372, -104.696008 40.370964, -104.69617099999999 40.370096, -104.715662 40.370275, -104.715623 40.370343))"
08,123,001405,3,1500000US081230014053,81230014053.0,3,BG,889220,0,"POLYGON ((-104.74672 40.38804, -104.740923 40.387507, -104.736867 40.384667, -104.735026 40.384676999999996, -104.734923 40.37761, -104.736947 40.377913, -104.744715 40.377942, -104.745662 40.379884, -104.745625 40.384623999999995, -104.746722 40.385165, -104.74672 40.38804))"
08,123,002008,1,1500000US081230020081,81230020081.0,1,BG,988049,0,"POLYGON ((-105.030941 40.007881, -105.029429 40.008489999999995, -105.027413 40.00993, -105.023186 40.009907, -105.017573 40.00689, -105.016859 40.005817, -105.017094 40.003054999999996, -105.007932 40.002908, -105.007906 40.000482999999996, -105.02239 40.000473, -105.020338 40.002356999999996, -105.023334 40.003243, -105.030346 40.005674, -105.030941 40.007881))"
08,123,001408,1,1500000US081230014081,81230014081.0,1,BG,3247721,0,"POLYGON ((-104.784366 40.396409999999996, -104.783162 40.397659999999995, -104.775819 40.401693, -104.775059 40.402951, -104.77508 40.40677, -104.756301 40.406869, -104.75626 40.399612999999995, -104.756215 40.392255999999996, -104.784634 40.392229, -104.784366 40.396409999999996))"
08,123,001407,1,1500000US081230014071,81230014071.0,1,BG,3995924,0,"POLYGON ((-104.813339 40.406755, -104.803784 40.406825, -104.77508 40.40677, -104.775059 40.402951, -104.775819 40.401693, -104.783162 40.397659999999995, -104.784366 40.396409999999996, -104.784634 40.392229, -104.795898 40.392229, -104.798372 40.392585, -104.803415 40.395226, -104.81320000000001 40.400607, -104.813262 40.400611, -104.813339 40.406755))"
08,123,002020,2,1500000US081230020202,81230020202.0,2,BG,1599286,0,"POLYGON ((-104.941844 40.160643, -104.940157 40.160745, -104.92373 40.160357, -104.923985 40.151241999999996, -104.929089 40.15275, -104.931686 40.152812, -104.933389 40.151669, -104.938111 40.151458999999996, -104.940594 40.146634999999996, -104.93962 40.145748, -104.941863 40.145762999999995, -104.941844 40.160643))"
08,123,002011,1,1500000US081230020111,81230020111.0,1,BG,3849427,15862,"POLYGON ((-105.008357 40.087551999999995, -105.008328 40.102086, -104.998929 40.102273, -104.998815 40.102264, -104.980452 40.102275, -104.980452 40.102188999999996, -104.980636 40.087765999999995, -104.980636 40.087267, -104.981906 40.087281, -104.982022 40.087624, -104.99466699999999 40.087590999999996, -105.008357 40.087413, -105.008357 40.087551999999995))"
08,123,002008,3,1500000US081230020083,81230020083.0,3,BG,577184,0,"POLYGON ((-105.036809 40.004594999999995, -105.033052 40.004422, -105.030346 40.005674, -105.023334 40.003243, -105.020338 40.002356999999996, -105.02239 40.000473, -105.037067 40.000467, -105.036809 40.004594999999995))"
08,123,002205,3,1500000US081230022053,81230022053.0,3,BG,901289,0,"POLYGON ((-104.907718 40.469955999999996, -104.900237 40.469803, -104.896663 40.470195, -104.891626 40.472259, -104.889092 40.472483, -104.889129 40.465165999999996, -104.891769 40.465167, -104.893782 40.465232, -104.899556 40.465862, -104.901983 40.46568, -104.904573 40.465348999999996, -104.907722 40.465347, -104.907718 40.469955999999996))"
08,123,002204,2,1500000US081230022042,81230022042.0,2,BG,486175,0,"POLYGON ((-104.901983 40.46568, -104.899556 40.465862, -104.893782 40.465232, -104.891769 40.465167, -104.892013 40.463805, -104.895526 40.459629, -104.899268 40.459103999999996, -104.90143 40.460499, -104.901435 40.463336, -104.901983 40.46568))"
08,123,002102,4,1500000US081230021024,81230021024.0,4,BG,2360351,0,"POLYGON ((-104.923897 40.349052, -104.906382 40.349029, -104.906224 40.3382, -104.906229 40.338121, -104.906144 40.334669, -104.923734 40.334821, -104.923761 40.342102, -104.923801 40.344252, -104.923897 40.349052))"
08,055,960900,3,1500000US080559609003,80559609003.0,3,BG,2835866561,3069155,"POLYGON ((-105.501286 37.598603, -105.493273 37.600919, -105.493493 37.604448999999995, -105.493041 37.605287, -105.494831 37.608498999999995, -105.495874 37.611764, -105.495472 37.612223, -105.497924 37.613068, -105.498602 37.614137, -105.496386 37.619185, -105.49260699999999 37.623067, -105.491513 37.625003, -105.492198 37.626374, -105.492536 37.629605999999995, -105.491837 37.633817, -105.492388 37.634783, -105.490351 37.638667999999996, -105.490207 37.640386, -105.487816 37.644521999999995, -105.486858 37.649662, -105.486976 37.653483, -105.48145099999999 37.658525, -105.48112 37.661702999999996, -105.477242 37.666199, -105.478568 37.668476, -105.478519 37.673345, -105.476899 37.67585, -105.476651 37.679164, -105.477389 37.681202, -105.477707 37.684611, -105.478757 37.686139, -105.480899 37.68718, -105.480869 37.691856, -105.481374 37.693754999999996, -105.480166 37.696638, -105.480476 37.698076, -105.479062 37.700154999999995, -105.477921 37.704163, -105.477732 37.706889, -105.477302 37.707685999999995, -105.474493 37.707601, -105.472128 37.709468, -105.471116 37.711248, -105.467975 37.711259999999996, -105.463926 37.713801, -105.46326 37.715998, -105.46165 37.717419, -105.45711299999999 37.719269, -105.454245 37.723951, -105.454366 37.726065, -105.453616 37.729813, -105.453585 37.731984, -105.455104 37.733601, -105.455048 37.736587, -105.452764 37.740404999999996, -105.452727 37.741276, -105.454261 37.744462999999996, -105.456689 37.745995, -105.457342 37.747023999999996, -105.457255 37.751464, -105.459789 37.752765, -105.459577 37.753629, -105.455827 37.756498, -105.456273 37.758068, -105.457869 37.758677, -105.457704 37.76013, -105.455911 37.762426999999995, -105.453703 37.767284, -105.452416 37.767899, -105.450233 37.77061, -105.450761 37.771614, -105.450916 37.775195, -105.449337 37.779305, -105.449769 37.780754, -105.451705 37.782635, -105.451666 37.786895, -105.452453 37.788292999999996, -105.455187 37.790814, -105.454912 37.795696, -105.453682 37.796859, -105.450695 37.797655999999996, -105.447392 37.800061, -105.442237 37.802367, -105.436897 37.803641, -105.435179 37.804767, -105.435823 37.80782, -105.435911 37.811796, -105.434668 37.813733, -105.43553 37.814637, -105.436739 37.819218, -105.434573 37.821929, -105.434097 37.824506, -105.435583 37.828505, -105.432407 37.833166999999996, -105.432623 37.835069, -105.430731 37.837826, -105.430965 37.838753, -105.428674 37.843666, -105.428647 37.844778999999996, -105.430917 37.847359999999995, -105.428893 37.851732999999996, -105.431889 37.854824, -105.433462 37.857516, -105.436774 37.858202, -105.437214 37.860231, -105.438949 37.861275, -105.439469 37.863248, -105.439241 37.866202, -105.440742 37.869612, -105.443309 37.870722, -105.448482 37.876379, -105.450537 37.878112, -105.454085 37.878501, -105.456588 37.879894, -105.460106 37.880355, -105.464546 37.878974, -105.465309 37.879529999999995, -105.469152 37.878755, -105.471918 37.879687, -105.474724 37.880002999999995, -105.478495 37.87985, -105.477581 37.880441999999995, -105.476214 37.883295, -105.47705500000001 37.887961, -105.475435 37.892373, -105.473659 37.894515999999996, -105.473204 37.89597, -105.471057 37.895264, -105.46697 37.895514999999996, -105.459235 37.897169, -105.45236 37.895680999999996, -105.440272 37.897461, -105.437279 37.896011, -105.431972 37.895167, -105.429886 37.893837, -105.42779 37.89132, -105.426855 37.891633999999996, -105.424151 37.890173, -105.421597 37.890651999999996, -105.418689 37.889703, -105.415486 37.890814999999996, -105.413635 37.890527, -105.411553 37.892531999999996, -105.408697 37.894442, -105.403421 37.895782, -105.399585 37.898816, -105.394792 37.901365999999996, -105.39408 37.902918, -105.390305 37.905196, -105.389628 37.906521999999995, -105.38504 37.910177999999995, -105.383707 37.910622, -105.38165 37.912707, -105.378396 37.9138, -105.377088 37.916101999999995, -105.37500299999999 37.917114999999995, -105.367829 37.919784, -105.36541 37.92142, -105.361139 37.922596999999996, -105.356054 37.922854, -105.350814 37.924889, -105.34720899999999 37.924759, -105.342076 37.928412, -105.340075 37.929324, -105.33571 37.933468, -105.331702 37.935801, -105.324526 37.938434, -105.317081 37.938949, -105.315682 37.93881, -105.314507 37.938444, -105.313772 37.936887999999996, -105.311093 37.935945, -105.310281 37.93354, -105.306574 37.932292, -105.306316 37.930966999999995, -105.304366 37.928393, -105.303607 37.926187999999996, -105.300541 37.923085, -105.300388 37.921586, -105.301659 37.918119, -105.300655 37.915887, -105.301115 37.914626999999996, -105.300254 37.912487999999996, -105.298011 37.911263, -105.297052 37.908944999999996, -105.294811 37.90822, -105.292407 37.908625, -105.290784 37.905367999999996, -105.29104 37.903897, -105.289367 37.902868999999995, -105.286736 37.900194, -105.285076 37.899421, -105.283224 37.899992999999995, -105.280549 37.901215, -105.278924 37.903645, -105.276988 37.904103, -105.276233 37.905875, -105.273818 37.907677, -105.27341799999999 37.910716, -105.271433 37.912814999999995, -105.269908 37.913661, -105.26805 37.918304, -105.264815 37.921377, -105.261842 37.925637, -105.2638 37.92882, -105.263942 37.932058999999995, -105.263168 37.932458, -105.261549 37.937168, -105.257546 37.938131, -105.256764 37.942555, -105.255436 37.942916, -105.250018 37.950378, -105.249742 37.951521, -105.246694 37.95211, -105.244716 37.953728, -105.241799 37.953809, -105.237598 37.957567999999995, -105.239933 37.960392999999996, -105.238864 37.962559999999996, -105.235809 37.9628, -105.234426 37.964019, -105.229418 37.965244999999996, -105.226262 37.963898, -105.224646 37.965036, -105.224683 37.966674, -105.223136 37.968804, -105.218095 37.969902999999995, -105.216627 37.969446999999995, -105.215366 37.97052, -105.216358 37.97253, -105.216505 37.975378, -105.213109 37.977331, -105.214221 37.98026, -105.213153 37.981031, -105.209241 37.982228, -105.207707 37.981654999999996, -105.205897 37.983267999999995, -105.206068 37.989668, -105.201924 37.990448, -105.198814 37.990181, -105.197073 37.992416, -105.200044 38.000834999999995, -105.198919 38.003785, -105.197568 38.004366, -105.194586 38.00756, -105.192808 38.008615999999996, -105.18775 38.010598, -105.185252 38.013379, -105.181819 38.014693, -105.178903 38.016473999999995, -105.176708 38.016352, -105.173264 38.017142, -105.168652 38.018946, -105.165826 38.016821, -105.161101 38.015865999999995, -105.160765 38.014947, -105.158366 38.013132999999996, -105.157299 38.012955, -105.151414 38.008448, -105.147969 38.006239, -105.147948 38.005392, -105.150386 38.004546999999995, -105.15191 38.00333, -105.153199 38.000783999999996, -105.152261 37.994355999999996, -105.152491 37.992112999999996, -105.150717 37.990789, -105.147965 37.986841, -105.146452 37.986588999999995, -105.143909 37.987837999999996, -105.141241 37.98686, -105.139501 37.984607, -105.14164099999999 37.982034, -105.142145 37.979799, -105.14055 37.979774, -105.13236 37.974643, -105.131025 37.972681, -105.131335 37.971188, -105.133195 37.970423, -105.13558 37.967293999999995, -105.135647 37.965277, -105.133409 37.963038999999995, -105.127909 37.962592, -105.127576 37.961174, -105.126411 37.96075, -105.126188 37.957812, -105.126906 37.955134, -105.125551 37.954592, -105.125111 37.953087, -105.126207 37.951533999999995, -105.122612 37.949177, -105.120666 37.949597, -105.117163 37.949141, -105.112984 37.945448999999996, -105.108507 37.943399, -105.103129 37.944939999999995, -105.099097 37.944942999999995, -105.093828 37.947328999999996, -105.090295 37.947637, -105.088011 37.948588, -105.085532 37.951141, -105.084383 37.955383999999995, -105.07780000000001 37.952964, -105.074244 37.948513, -105.072219 37.947789, -105.070472 37.945802, -105.066056 37.944209, -105.065471 37.941801999999996, -105.066425 37.938525, -105.06603 37.937447, -105.064342 37.936634999999995, -105.063572 37.935001, -105.063737 37.929269, -105.066063 37.926249999999996, -105.066301 37.925048, -105.065034 37.923241, -105.06585 37.920763, -105.06320000000001 37.916976, -105.061497 37.916061, -105.057201 37.915946, -105.054307 37.917508999999995, -105.049917 37.915479, -105.044561 37.911656, -105.043905 37.90954, -105.039826 37.908124, -105.038665 37.904444, -105.03599 37.904115, -105.032954 37.905322, -105.031573 37.904147, -105.034575 37.896111999999995, -105.034803 37.894583, -105.033626 37.89356, -105.030435 37.892063, -105.021748 37.887491, -105.015751 37.88551, -105.013763 37.883489, -105.013729 37.881271, -104.94821400000001 37.885006, -104.947012 37.885145, -104.94577699999999 37.885062, -104.85599500000001 37.889739999999996, -104.828794 37.891127, -104.670416 37.899307, -104.668695 37.899386, -104.666059 37.899521, -104.646383 37.900527, -104.572023 37.87968, -104.384158 37.826798, -104.351109 37.817488, -104.372863 37.800405, -104.375527 37.798587999999995, -104.456723 37.747879999999995, -104.45493 37.740839, -104.548417 37.609424, -104.548652 37.5747, -104.620338 37.530052999999995, -104.627653 37.510902, -104.649229 37.49532, -104.666477 37.494792, -104.670427 37.495014999999995, -104.671472 37.497541, -104.675745 37.504177, -104.677865 37.505885, -104.687275 37.510619999999996, -104.688983 37.511675, -104.692193 37.514523, -104.693481 37.516194999999996, -104.74495 37.594695, -104.743718 37.595984, -104.743466 37.599578, -104.74173 37.598938, -104.74052 37.599711, -104.739823 37.601341, -104.735373 37.600744999999996, -104.733646 37.602404, -104.732602 37.602678999999995, -104.732389 37.603975999999996, -104.729631 37.604669, -104.730583 37.605412, -104.730769 37.607227, -104.728099 37.60761, -104.728004 37.608928, -104.729508 37.610288, -104.728235 37.611405, -104.726123 37.610157, -104.72519 37.611428, -104.726582 37.612632, -104.725506 37.614157, -104.722949 37.615122, -104.723767 37.616257999999995, -104.722877 37.619381, -104.723093 37.620906999999995, -104.721657 37.62411, -104.717634 37.626087999999996, -104.717215 37.627604, -104.715032 37.628856, -104.715506 37.631029, -104.715421 37.633604999999996, -104.713396 37.634598, -104.708815 37.634963, -104.707762 37.635857, -104.708573 37.638943999999995, -104.70803599999999 37.640432, -104.704666 37.640595, -104.704031 37.642554, -104.704799 37.643133, -104.703377 37.644431999999995, -104.702648 37.645970999999996, -104.702645 37.648134999999996, -104.701575 37.648832999999996, -104.700502 37.651635, -104.701653 37.651891, -104.699924 37.652992999999995, -104.699541 37.654215, -104.697448 37.656209, -104.698123 37.659183, -104.696839 37.65958, -104.696578 37.661189, -104.695242 37.661422, -104.694055 37.662604, -104.692441 37.662625999999996, -104.691582 37.665777, -104.686257 37.666925, -104.686121 37.6875, -104.685845 37.688838, -104.682552 37.692184, -104.682316 37.692923, -104.682174 37.699315999999996, -104.677991 37.702051999999995, -104.677709 37.702546, -104.679929 37.702968999999996, -104.683104 37.701777, -104.684382 37.701803, -104.685158 37.702857, -104.684463 37.704156, -104.685923 37.704679999999996, -104.687088 37.704124, -104.690052 37.701344999999996, -104.690865 37.702380999999995, -104.692878 37.702571, -104.694932 37.701116, -104.698035 37.700337999999995, -104.700898 37.700084, -104.701841 37.699545, -104.704456 37.699822, -104.705454 37.698634999999996, -104.708087 37.698757, -104.710013 37.700269, -104.712103 37.700700000000005, -104.712586 37.699236, -104.71350699999999 37.699477, -104.714866 37.701170999999995, -104.71607 37.70157, -104.718069 37.699512999999996, -104.719599 37.699418, -104.722532 37.697565999999995, -104.722579 37.696628, -104.727723 37.694722999999996, -104.730477 37.692395, -104.730805 37.691047999999995, -104.734594 37.68906, -104.735686 37.687689999999996, -104.738046 37.686586999999996, -104.738792 37.683965, -104.740257 37.683505, -104.743308 37.681677, -104.745502 37.678678, -104.745865 37.677108, -104.748753 37.675109, -104.748611 37.673463999999996, -104.750456 37.672354, -104.752147 37.67037, -104.752368 37.666633, -104.753582 37.665229, -104.751741 37.663492, -104.751667 37.661834, -104.754058 37.661027, -104.75491 37.659355, -104.768232 37.672765999999996, -104.770545 37.675674, -104.771071 37.677028, -104.771142 37.679666, -104.770318 37.681937, -104.760675 37.694410999999995, -104.763145 37.693233, -104.76398 37.691351, -104.765306 37.690871, -104.765829 37.68925, -104.770153 37.687988, -104.774289 37.688627, -104.779252 37.687261, -104.783045 37.684477, -104.785715 37.684236, -104.788193 37.682821, -104.790702 37.682629, -104.794542 37.681356, -104.798038 37.681094, -104.800348 37.680406, -104.802707 37.680862999999995, -104.805055 37.680035, -104.809024 37.677599, -104.8133 37.676303, -104.814791 37.673741, -104.815892 37.672736, -104.818344 37.671856, -104.821196 37.671898, -104.827447 37.670663999999995, -104.831685 37.668771, -104.834067 37.665918, -104.835311 37.667318, -104.844687 37.676544, -104.848318 37.675945999999996, -104.850274 37.676356, -104.854093 37.67564, -104.858133 37.673797, -104.863619 37.674037999999996, -104.866797 37.67444, -104.874986 37.677627, -104.880742 37.678253, -104.888831 37.675632, -104.89344 37.675435, -104.898355 37.674006999999996, -104.904629 37.670786, -104.90958499999999 37.669682, -104.921349 37.664367, -104.925111 37.663624999999996, -104.926657 37.663979999999995, -104.92864 37.665423, -104.930617 37.665436, -104.938994 37.661926, -104.941742 37.660213999999996, -104.9432 37.657678, -104.953091 37.657151, -104.954239 37.656425, -104.95682 37.656107999999996, -104.958067 37.655048, -104.960115 37.654342, -104.962259 37.652249999999995, -104.963596 37.652274999999996, -104.96900000000001 37.654447999999995, -104.971928 37.652702999999995, -104.978143 37.650048999999996, -104.981987 37.647191, -104.985593 37.64553, -104.995268 37.645795, -104.999339 37.642948, -105.000297 37.642615, -105.000721 37.63861, -105.003275 37.638722, -105.005037 37.637757, -105.007826 37.637473, -105.009679 37.636748, -105.012926 37.636345999999996, -105.014731 37.634814, -105.016455 37.634259, -105.017168 37.633026, -105.019201 37.632211999999996, -105.019784 37.631128, -105.022767 37.628772999999995, -105.02676 37.627776, -105.029844 37.625871, -105.03261 37.626214999999995, -105.034777 37.625682999999995, -105.04041 37.625065, -105.044139 37.623481999999996, -105.045192 37.623466, -105.046481 37.621809, -105.0497 37.619468999999995, -105.051995 37.618871, -105.05342 37.6178, -105.058256 37.616928, -105.060982 37.616015999999995, -105.063824 37.615967, -105.066692 37.614925, -105.071325 37.613999, -105.076371 37.613963, -105.079814 37.613274, -105.085743 37.613177, -105.089052 37.614194999999995, -105.091961 37.614387, -105.097271 37.61633, -105.099403 37.616537, -105.103781 37.614753, -105.108354 37.611103, -105.111146 37.60901, -105.116405 37.605827, -105.121664 37.603741, -105.130521 37.601436, -105.136196 37.600668, -105.174807 37.600668, -105.175039 37.603474999999996, -105.176597 37.606275, -105.178612 37.606893, -105.18233 37.606445, -105.182724 37.608457, -105.184278 37.610402, -105.188377 37.612728, -105.189993 37.614103, -105.188569 37.615139, -105.18444099999999 37.615984, -105.187549 37.619669, -105.191726 37.619262, -105.194493 37.619664, -105.20150699999999 37.619194, -105.205496 37.620627, -105.212119 37.623532, -105.214534 37.626425, -105.215793 37.626380999999995, -105.219508 37.624238, -105.220027 37.621919999999996, -105.221216 37.621171, -105.226145 37.620369, -105.235978 37.620773, -105.236594 37.621665, -105.241566 37.623723999999996, -105.243362 37.629228999999995, -105.245818 37.629956, -105.248764 37.629587, -105.252199 37.630258999999995, -105.253797 37.631693999999996, -105.254465 37.633275999999995, -105.253644 37.636739, -105.255303 37.640257999999996, -105.258146 37.640547, -105.259229 37.639569, -105.263509 37.639114, -105.266939 37.638352999999995, -105.26711 37.639871, -105.268304 37.640612, -105.272959 37.641005, -105.275994 37.645224, -105.278676 37.646352, -105.28152 37.645381, -105.28492 37.645886, -105.287005 37.650953, -105.289697 37.650442, -105.29082 37.651547, -105.294109 37.652826999999995, -105.295587 37.654416, -105.295406 37.656797, -105.297623 37.658142999999995, -105.301801 37.653603, -105.303197 37.653085, -105.309117 37.653434, -105.309844 37.650527, -105.313356 37.649716, -105.315774 37.648154999999996, -105.318344 37.648806, -105.322289 37.646178, -105.327499 37.64434, -105.329542 37.642981, -105.334945 37.643265, -105.337151 37.642641, -105.345448 37.642024, -105.346955 37.641166, -105.34856 37.637758, -105.352021 37.638197, -105.35450900000001 37.637240999999996, -105.355034 37.636158, -105.356774 37.636721, -105.361115 37.636666, -105.364041 37.638453999999996, -105.36824 37.638576, -105.370305 37.639396, -105.370809 37.638249, -105.373751 37.635791, -105.37689 37.634451999999996, -105.37841 37.631692, -105.380729 37.628879999999995, -105.380797 37.627953, -105.384571 37.627604999999996, -105.386551 37.626438, -105.389669 37.621165999999995, -105.391365 37.618355, -105.393426 37.617095, -105.39615 37.616776, -105.399858 37.614238, -105.400312 37.613414999999996, -105.403256 37.615657, -105.4084 37.618, -105.414911 37.615883, -105.416997 37.617413, -105.420905 37.616718999999996, -105.423507 37.61678, -105.42851 37.613904999999995, -105.431583 37.613386, -105.436021 37.613578, -105.438341 37.613288, -105.43995 37.612187999999996, -105.442279 37.611851, -105.445044 37.607875, -105.445885 37.604507, -105.448172 37.602409, -105.44785 37.600252, -105.451302 37.598467, -105.452454 37.596197, -105.455224 37.593914999999996, -105.454528 37.593249, -105.454492 37.590483, -105.460268 37.586729999999996, -105.463321 37.585952, -105.464478 37.584609, -105.467275 37.584424, -105.469855 37.581871, -105.471447 37.581263, -105.475941 37.580629, -105.478843 37.579876999999996, -105.480954 37.578655, -105.485516 37.577898999999995, -105.485872 37.579105, -105.493284 37.584223, -105.494683 37.585542, -105.494135 37.589076999999996, -105.494591 37.592352, -105.495635 37.592447, -105.500913 37.596097, -105.501755 37.597570999999995, -105.501286 37.598603))"
